parameters: n=11 l=5 k=1 p=5 q=1 m=11
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 4 | 30 | x=((7+((12+4)-6))+13) | x 7 12 4 + 6 - + 13 + = | x:dollar 7:dollar 12:dollar 4:dollar +:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 30 | x=(((7-6)+4)+(12+13)) | x 7 6 - 4 + 12 13 + + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar +:dollar 12:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 18 | x=((7+(6+(4-12)))+13) | x 7 6 4 12 - + + 13 + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=(7-((6-(4-12))-13)) | x 7 6 4 12 - - 13 - - = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar -:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 28 | x=(13-(7-(12+(4+6)))) | x 13 7 12 4 6 + + - - = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=((((7-6)+4)+12)-13) | x 7 6 - 4 + 12 + 13 - = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar +:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=((((7-6)-4)+12)+13) | x 7 6 - 4 - 12 + 13 + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar -:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 34 | x=(7+((6-(4-12))+13)) | x 7 6 4 12 - - 13 + + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 30 | x=((((7-6)+4)+12)+13) | x 7 6 - 4 + 12 + 13 + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar +:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=(((7-6)-4)+(12+13)) | x 7 6 - 4 - 12 13 + + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar -:dollar 12:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 28 | x=(4+((12-(7-6))+13)) | x 4 12 7 6 - - 13 + + = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 10 | x=(13+(7-(12+(4-6)))) | x 13 7 12 4 6 - + - + = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar -:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=((7-(6-4))+(12-13)) | x 7 6 4 - - 12 13 - + = | x:dollar 7:dollar 6:dollar 4:dollar -:dollar -:dollar 12:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 30 | x=(((7-(6-4))+12)+13) | x 7 6 4 - - 12 + 13 + = | x:dollar 7:dollar 6:dollar 4:dollar -:dollar -:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 16 | x=(13-(7-(12+(4-6)))) | x 13 7 12 4 6 - + - - = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar -:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=((((7-6)+4)-12)+13) | x 7 6 - 4 + 12 - 13 + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar +:dollar 12:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=(13+(7-(12-(4-6)))) | x 13 7 12 4 6 - - - + = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar -:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 16 | x=((((7+6)+4)+12)-13) | x 7 6 + 4 + 12 + 13 - = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar +:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=((7-(6+(4-12)))+13) | x 7 6 4 12 - + - 13 + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=(((13-(7+12))+4)+6) | x 13 7 12 + - 4 + 6 + = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar -:dollar 4:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 34 | x=((((7+6)-4)+12)+13) | x 7 6 + 4 - 12 + 13 + = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar -:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 42 | x=((((7+6)+4)+12)+13) | x 7 6 + 4 + 12 + 13 + = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar +:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 8 | x=((((7+6)-4)+12)-13) | x 7 6 + 4 - 12 + 13 - = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar -:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 10 | x=((((7+6)-4)-12)+13) | x 7 6 + 4 - 12 - 13 + = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar -:dollar 12:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=((7-(6-(4-12)))+13) | x 7 6 4 12 - - - 13 + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 18 | x=((((7+6)+4)-12)+13) | x 7 6 + 4 + 12 - 13 + = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar +:dollar 12:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 8 | x=(((7+(6-4))+12)-13) | x 7 6 4 - + 12 + 13 - = | x:dollar 7:dollar 6:dollar 4:dollar -:dollar +:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 30 | x=((7-(6-4))+(12+13)) | x 7 6 4 - - 12 13 + + = | x:dollar 7:dollar 6:dollar 4:dollar -:dollar -:dollar 12:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 34 | x=(((7+(6-4))+12)+13) | x 7 6 4 - + 12 + 13 + = | x:dollar 7:dollar 6:dollar 4:dollar -:dollar +:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 18 | x=(13+(7-(12-(4+6)))) | x 13 7 12 4 6 + - - + = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar +:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 30 | x=(4+((12+(7-6))+13)) | x 4 12 7 6 - + 13 + + = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=(7-((12+(6-13))-4)) | x 7 12 6 13 - + 4 - - = | x:dollar 7:dollar 12:dollar 6:dollar 13:dollar -:dollar +:dollar 4:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 42 | x=((12+4)+((7+6)+13)) | x 12 4 + 7 6 + 13 + + = | x:dollar 12:dollar 4:dollar +:dollar 7:dollar 6:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 8 | x=(((12+(7-13))-4)+6) | x 12 7 13 - + 4 - 6 + = | x:dollar 12:dollar 7:dollar 13:dollar -:dollar +:dollar 4:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 34 | x=(((13+(7+12))-4)+6) | x 13 7 12 + + 4 - 6 + = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar +:dollar 4:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=((4-(12-(7-6)))+13) | x 4 12 7 6 - - - 13 + = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 8 | x=((12-4)-(7+(6-13))) | x 12 4 - 7 6 13 - + - = | x:dollar 12:dollar 4:dollar -:dollar 7:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=((4-(12-7))-(6-13)) | x 4 12 7 - - 6 13 - - = | x:dollar 4:dollar 12:dollar 7:dollar -:dollar -:dollar 6:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 18 | x=(4-(12-(7+(6+13)))) | x 4 12 7 6 13 + + - - = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar 13:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 8 | x=((12-4)+(7+(6-13))) | x 12 4 - 7 6 13 - + + = | x:dollar 12:dollar 4:dollar -:dollar 7:dollar 6:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 18 | x=((4-(12-7))+(6+13)) | x 4 12 7 - - 6 13 + + = | x:dollar 4:dollar 12:dollar 7:dollar -:dollar -:dollar 6:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=(7+((12-6)+(13-4))) | x 7 12 6 - 13 4 - + + = | x:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar 4:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 28 | x=(12-(7-(13+(4+6)))) | x 12 7 13 4 6 + + - - = | x:dollar 12:dollar 7:dollar 13:dollar 4:dollar 6:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 16 | x=((7+((12+6)-13))+4) | x 7 12 6 + 13 - + 4 + = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar 13:dollar -:dollar +:dollar 4:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 34 | x=(13+((7+12)-(4-6))) | x 13 7 12 + 4 6 - - + = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar 4:dollar 6:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 26 | 4 | 4 | x=((4-12)-(7-(6+13))) | x 4 12 - 7 6 13 + - - = | x:dollar 4:dollar 12:dollar -:dollar 7:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 26 | 4 | 4 | x=(4-((12+(7-6))-13)) | x 4 12 7 6 - + 13 - - = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar +:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 18 | x=(7+((6+(4-12))+13)) | x 7 6 4 12 - + 13 + + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 6 | x=((7-((12-13)+6))+4) | x 7 12 13 - 6 + - 4 + = | x:dollar 7:dollar 12:dollar 13:dollar -:dollar 6:dollar +:dollar -:dollar 4:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 22 | x=(7-((6+(4-12))-13)) | x 7 6 4 12 - + 13 - - = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 22 | x=(((13+(7+12))-4)-6) | x 13 7 12 + + 4 - 6 - = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar +:dollar 4:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 30 | x=(((7-6)+4)+(12+13)) | x 7 6 - 4 + 12 13 + + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar +:dollar 12:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 18 | x=((7+(6+(4-12)))+13) | x 7 6 4 12 - + + 13 + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 26 | 4 | 4 | x=((((7-6)+4)+12)-13) | x 7 6 - 4 + 12 + 13 - = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar +:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 22 | x=((((7-6)-4)+12)+13) | x 7 6 - 4 - 12 + 13 + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar -:dollar 12:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 22 | x=(((7-6)-4)+(12+13)) | x 7 6 - 4 - 12 13 + + = | x:dollar 7:dollar 6:dollar -:dollar 4:dollar -:dollar 12:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 16 | x=(13-(7-(12+(4-6)))) | x 13 7 12 4 6 - + - - = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar -:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 6 | x=(13+(7-(12-(4-6)))) | x 13 7 12 4 6 - - - + = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar -:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 16 | x=((((7+6)+4)+12)-13) | x 7 6 + 4 + 12 + 13 - = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar +:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 26 | 4 | 4 | x=(((13-(7+12))+4)+6) | x 13 7 12 + - 4 + 6 + = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar -:dollar 4:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 10 | x=((((7+6)-4)-12)+13) | x 7 6 + 4 - 12 - 13 + = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar -:dollar 12:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 18 | x=((((7+6)+4)-12)+13) | x 7 6 + 4 + 12 - 13 + = | x:dollar 7:dollar 6:dollar +:dollar 4:dollar +:dollar 12:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 18 | x=(13+(7-(12-(4+6)))) | x 13 7 12 4 6 + - - + = | x:dollar 13:dollar 7:dollar 12:dollar 4:dollar 6:dollar +:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 8 | x=(((7+(6-4))+12)-13) | x 7 6 4 - + 12 + 13 - = | x:dollar 7:dollar 6:dollar 4:dollar -:dollar +:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 6 | x=(7-((12+(6-13))-4)) | x 7 12 6 13 - + 4 - - = | x:dollar 7:dollar 12:dollar 6:dollar 13:dollar -:dollar +:dollar 4:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 30 | x=(4+((12+(7-6))+13)) | x 4 12 7 6 - + 13 + + = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 26 | 4 | 4 | x=(((7+12)-13)-(6-4)) | x 7 12 + 13 - 6 4 - - = | x:dollar 7:dollar 12:dollar +:dollar 13:dollar -:dollar 6:dollar 4:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 6 | x=((4-(12-(7-6)))+13) | x 4 12 7 6 - - - 13 + = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 6 | x=((4-(12-7))-(6-13)) | x 4 12 7 - - 6 13 - - = | x:dollar 4:dollar 12:dollar 7:dollar -:dollar -:dollar 6:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 8 | x=((12-4)+(7+(6-13))) | x 12 4 - 7 6 13 - + + = | x:dollar 12:dollar 4:dollar -:dollar 7:dollar 6:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 18 | x=((4-(12-7))+(6+13)) | x 4 12 7 - - 6 13 + + = | x:dollar 4:dollar 12:dollar 7:dollar -:dollar -:dollar 6:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 18 | x=(4-(12-(7+(6+13)))) | x 4 12 7 6 13 + + - - = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar 13:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 4 | 22 | x=(7+((12-6)+(13-4))) | x 7 12 6 - 13 4 - + + = | x:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar 4:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 18 | (x-(((7+4)+6)-12))=13 | x 7 4 + 6 + 12 - - 13 = | x:dollar 7:dollar 4:dollar +:dollar 6:dollar +:dollar 12:dollar -:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 16 | 7=(x-((12+6)-(13-4))) | 7 x 12 6 + 13 4 - - - = | 7:dollar x:dollar 12:dollar 6:dollar +:dollar 13:dollar 4:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 27 | 4 | 4 | 13=((7+((12+4)-6))-x) | 13 7 12 4 + 6 - + x - = | 13:dollar 7:dollar 12:dollar 4:dollar +:dollar 6:dollar -:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 20 | 13=((7-((12-4)+6))+x) | 13 7 12 4 - 6 + - x + = | 13:dollar 7:dollar 12:dollar 4:dollar -:dollar 6:dollar +:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 27 | 4 | 4 | 13=((7+((12-4)-6))+x) | 13 7 12 4 - 6 - + x + = | 13:dollar 7:dollar 12:dollar 4:dollar -:dollar 6:dollar -:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 28 | 13=((7-((12+4)+6))+x) | 13 7 12 4 + 6 + - x + = | 13:dollar 7:dollar 12:dollar 4:dollar +:dollar 6:dollar +:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 13=((7+((12-4)+6))-x) | 13 7 12 4 - 6 + + x - = | 13:dollar 7:dollar 12:dollar 4:dollar -:dollar 6:dollar +:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 13=(7+(((12-4)-x)+6)) | 13 7 12 4 - x - 6 + + = | 13:dollar 7:dollar 12:dollar 4:dollar -:dollar x:dollar -:dollar 6:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 13=((7-((12-4)-6))+x) | 13 7 12 4 - 6 - - x + = | 13:dollar 7:dollar 12:dollar 4:dollar -:dollar 6:dollar -:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 16 | 13=(7-(((12+4)-x)-6)) | 13 7 12 4 + x - 6 - - = | 13:dollar 7:dollar 12:dollar 4:dollar +:dollar x:dollar -:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 28 | 13=(7-(((12+4)-x)+6)) | 13 7 12 4 + x - 6 + - = | 13:dollar 7:dollar 12:dollar 4:dollar +:dollar x:dollar -:dollar 6:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 13=(7-(((12-4)-x)-6)) | 13 7 12 4 - x - 6 - - = | 13:dollar 7:dollar 12:dollar 4:dollar -:dollar x:dollar -:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 16 | 13=(((7-12)-4)+(6+x)) | 13 7 12 - 4 - 6 x + + = | 13:dollar 7:dollar 12:dollar -:dollar 4:dollar -:dollar 6:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 7=((4-6)+((x-12)+13)) | 7 4 6 - x 12 - 13 + + = | 7:dollar 4:dollar 6:dollar -:dollar x:dollar 12:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 27 | 4 | 4 | 13=(((7+(12+x))-4)-6) | 13 7 12 x + + 4 - 6 - = | 13:dollar 7:dollar 12:dollar x:dollar +:dollar +:dollar 4:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 22 | 7=((4+6)+((x-12)-13)) | 7 4 6 + x 12 - 13 - + = | 7:dollar 4:dollar 6:dollar +:dollar x:dollar 12:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 34 | 7=((4-6)+((x-12)-13)) | 7 4 6 - x 12 - 13 - + = | 7:dollar 4:dollar 6:dollar -:dollar x:dollar 12:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 16 | 13=(((7-(12-x))-4)+6) | 13 7 12 x - - 4 - 6 + = | 13:dollar 7:dollar 12:dollar x:dollar -:dollar -:dollar 4:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 28 | 7=((4+6)-((x-12)-13)) | 7 4 6 + x 12 - 13 - - = | 7:dollar 4:dollar 6:dollar +:dollar x:dollar 12:dollar -:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 13=(((7-(12-x))+4)+6) | 13 7 12 x - - 4 + 6 + = | 13:dollar 7:dollar 12:dollar x:dollar -:dollar -:dollar 4:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 16 | (x-((7+12)+(6-13)))=4 | x 7 12 + 6 13 - + - 4 = | x:dollar 7:dollar 12:dollar +:dollar 6:dollar 13:dollar -:dollar +:dollar -:dollar 4:dollar =:dollar
EXPR: 1 | POS | INT | 27 | 4 | 4 | 7=((6-x)+((4-12)+13)) | 7 6 x - 4 12 - 13 + + = | 7:dollar 6:dollar x:dollar -:dollar 4:dollar 12:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 8 | 4=((12-(x-7))+(6-13)) | 4 12 x 7 - - 6 13 - + = | 4:dollar 12:dollar x:dollar 7:dollar -:dollar -:dollar 6:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 4 | 22 | 4=((12-(x-7))-(6-13)) | 4 12 x 7 - - 6 13 - - = | 4:dollar 12:dollar x:dollar 7:dollar -:dollar -:dollar 6:dollar 13:dollar -:dollar -:dollar =:dollar
NET 645 non-negative, integer-valued solutions found out of 1000 total solutions
